timestamp,date,no2,voc,pm10,pm2.5,no2plume,voc plume,pm10 plume,pm2.5 plume,pm1 ,pm1 plume
1691162590,04-08-2023 15:23,11,160,41.271774,40.271774,10,13,41,81,29,73
1691162650,04-08-2023 15:24,10,158,44.192745,43.192745,9,13,44,86,33,82
1691162710,04-08-2023 15:25,10,157,47.867836,46.867836,10,13,48,94,35,88
1691162770,04-08-2023 15:26,10,158,42.931435,41.931435,9,13,43,84,30,75
1691162830,04-08-2023 15:27,10,161,49.561714,48.561714,0,13,50,97,36,90
1691162890,04-08-2023 15:28,10,156,51.55668,50.55668,0,12,53,101,37,93
1691162950,04-08-2023 15:29,10,162,48.700912,47.700912,9,13,49,95,36,91
1691163010,04-08-2023 15:30,9,162,47.456799,,9,0,0,0,,
1691163070,04-08-2023 15:31,10,163,47.1538,46.1538,10,13,47,92,34,85
1691163130,04-08-2023 15:32,10,161,45.954365,44.954365,9,13,46,90,33,84
1691163190,04-08-2023 15:33,9,162,54.22989,53.22989,9,13,57,103,40,100
1691163250,04-08-2023 15:34,9,161,43.247482,42.247482,9,13,43,84,31,78
1691163310,04-08-2023 15:35,8,161,44.106926,43.106926,8,13,44,86,31,78
1691163370,04-08-2023 15:36,8,147,44.534855,43.534855,8,12,45,87,32,79
1691163430,04-08-2023 15:37,7,140,46.24243,45.24243,7,11,46,90,34,85
1691163490,04-08-2023 15:38,8,134,51.22405,50.22405,8,11,52,100,39,96
1691163550,04-08-2023 15:39,8,130,47.3995,46.3995,8,0,47,93,34,85
1691163610,04-08-2023 15:40,9,122,49.954575,48.954575,9,10,50,98,36,91
1691163670,04-08-2023 15:41,10,120,54.22905,53.22905,10,10,57,103,40,101
1691163730,04-08-2023 15:42,11,114,45.366478,44.366478,10,9,45,89,32,81
1691163790,04-08-2023 15:43,10,112,42.780846,41.780846,10,9,43,84,31,77
1691163850,04-08-2023 15:44,11,105,48.703857,47.703857,11,8,49,95,37,92
1691163910,04-08-2023 15:45,12,99,51.062946,50.062946,11,8,52,100,39,97
1691163970,04-08-2023 15:46,12,99,50.939995,49.939995,11,8,52,100,38,95
1691164030,04-08-2023 15:47,12,99,54.62359,53.62359,11,8,58,104,43,107
1691164090,04-08-2023 15:48,13,97,46.782104,45.782104,12,8,47,92,34,86
1691164150,04-08-2023 15:49,14,96,43.51347,42.51347,13,8,44,85,30,76
1691164211,04-08-2023 15:50,14,94,42.654332,,13,0,0,0,,
1691164270,04-08-2023 15:51,14,93,40.669266,39.669266,13,7,41,79,29,74
1691164330,04-08-2023 15:52,14,92,43.654278,,13,0,0,0,,
1691164331,04-08-2023 15:52,14,91,46.001358,45.001358,0,0,46,90,34,84
1691164391,04-08-2023 15:53,15,90,46.532307,45.532307,14,7,47,91,35,88
1691164451,04-08-2023 15:54,13,89,40.65697,39.65697,13,7,41,79,29,73
1691164511,04-08-2023 15:55,15,90,42.665348,41.665348,14,7,43,83,31,77
1691164571,04-08-2023 15:56,15,91,45.964016,44.964016,14,7,46,90,34,85
1691164631,04-08-2023 15:57,15,92,48.57837,47.57837,14,7,49,95,36,89
1691164691,04-08-2023 15:58,15,93,44.25237,43.25237,14,7,44,87,32,79
1691164751,04-08-2023 15:59,16,87,44.757763,43.757763,15,7,45,88,33,82
1691164811,04-08-2023 16:00,16,87,45.675853,,15,0,0,0,,
1691164870,04-08-2023 16:01,16,87,45.73774,44.73774,15,7,46,89,34,85
1691164930,04-08-2023 16:02,17,87,40.714523,39.714523,16,7,41,79,29,73
1691164990,04-08-2023 16:03,16,87,49.21606,48.21606,15,7,49,96,38,94
1691165050,04-08-2023 16:04,17,85,50.58546,49.58546,16,7,51,99,39,98
1691165110,04-08-2023 16:05,17,87,42.220024,41.220024,16,7,42,82,30,75
1691165170,04-08-2023 16:06,17,87,46.38488,45.38488,16,7,46,91,34,86
1691165230,04-08-2023 16:07,16,88,42.67911,41.67911,15,7,43,83,31,77
1691165290,04-08-2023 16:08,17,89,47.985558,46.985558,16,7,48,94,35,88
1691165350,04-08-2023 16:09,17,87,44.58015,43.58015,0,7,45,87,32,81
1691165410,04-08-2023 16:10,17,85,46.688484,45.688484,16,7,47,91,34,85
1691165470,04-08-2023 16:11,17,88,47.328304,46.328304,16,7,47,93,36,89
1691165530,04-08-2023 16:12,17,91,44.276333,43.276333,16,7,44,87,32,81
1691165590,04-08-2023 16:13,17,90,45.54471,44.54471,16,7,46,89,34,85
1691165650,04-08-2023 16:14,16,90,48.47773,47.47773,15,7,48,95,36,90
1691165710,04-08-2023 16:15,17,90,43.73803,42.73803,16,7,44,85,33,82
1691165770,04-08-2023 16:16,19,90,42.87931,41.87931,17,7,43,84,31,77
1691165830,04-08-2023 16:17,19,81,43.419678,42.419678,17,6,43,85,31,78
1691165890,04-08-2023 16:18,19,73,43.050587,42.050587,17,6,43,84,32,80
1691165950,04-08-2023 16:19,19,69,45.720814,44.720814,17,6,46,89,34,85
1691166010,04-08-2023 16:20,19,69,48.02388,47.02388,17,6,48,94,36,91
1691166070,04-08-2023 16:21,19,68,46.20655,45.20655,17,5,46,90,33,82
1691166130,04-08-2023 16:22,19,66,46.25336,45.25336,17,5,46,91,35,86
1691166190,04-08-2023 16:23,18,65,37.473648,36.473648,17,5,37,73,26,64
1691166250,04-08-2023 16:24,19,61,42.682156,41.682156,17,5,43,83,31,77
1691166310,04-08-2023 16:25,19,63,44.9393,43.9393,17,5,45,88,33,83
1691166370,04-08-2023 16:26,19,67,43.130333,42.130333,17,5,43,84,32,80
1691166430,04-08-2023 16:27,19,66,44.511406,43.511406,18,5,45,87,33,84
1691166490,04-08-2023 16:28,19,66,37.490616,36.490616,17,5,37,73,27,67
1691166550,04-08-2023 16:29,19,67,41.596237,40.596237,17,5,42,81,30,76
1691166610,04-08-2023 16:30,19,68,46.200882,45.200882,17,5,46,90,34,84
1691166670,04-08-2023 16:31,19,70,47.38385,46.38385,17,6,47,93,36,90
1691166730,04-08-2023 16:32,19,72,40.80759,39.80759,18,6,41,80,29,72
1691166790,04-08-2023 16:33,19,69,44.78495,43.78495,17,6,45,88,33,82
1691166850,04-08-2023 16:34,19,66,45.664894,44.664894,17,5,46,89,34,84
1691166910,04-08-2023 16:35,19,63,44.300247,43.300247,0,5,44,87,32,79
1691166970,04-08-2023 16:36,19,63,42.262527,41.262527,17,5,42,83,31,78
1691167031,04-08-2023 16:37,19,65,46.894108,45.894108,18,5,47,92,35,88
1691167091,04-08-2023 16:38,19,71,43.75143,42.75143,17,6,44,86,32,80
1691167151,04-08-2023 16:39,19,70,44.215965,43.215965,17,6,44,86,32,80
1691167211,04-08-2023 16:40,18,72,48.329216,47.329216,17,6,48,95,36,89
1691167271,04-08-2023 16:41,18,72,42.49443,41.49443,17,6,42,83,32,80
1691167331,04-08-2023 16:42,19,68,43.480656,42.480656,17,5,43,85,31,78
1691167390,04-08-2023 16:43,18,67,44.343925,43.343925,17,5,44,87,32,80
1691167450,04-08-2023 16:44,18,66,44.393196,43.393196,17,5,44,87,32,80
1691167510,04-08-2023 16:45,15,65,53.634323,52.634323,0,5,56,103,40,100
1691167570,04-08-2023 16:46,14,67,43.327194,42.327194,13,5,43,85,31,77
1691167630,04-08-2023 16:47,14,67,42.83284,41.83284,13,5,43,84,31,77
1691167690,04-08-2023 16:48,13,66,48.068115,47.068115,13,5,48,94,36,89
1691167750,04-08-2023 16:49,14,62,44.224163,43.224163,13,5,44,86,32,81
1691167810,04-08-2023 16:50,14,57,47.123158,46.123158,13,5,47,92,34,86
1691167870,04-08-2023 16:51,14,57,45.567215,44.567215,13,5,46,89,33,83
1691167930,04-08-2023 16:52,14,55,33.250454,32.250454,13,4,33,65,21,53
1691167990,04-08-2023 16:53,14,55,35.72709,34.72709,13,4,36,69,24,60
1691168050,04-08-2023 16:54,14,56,25.822956,24.822956,13,4,26,50,18,46
1691168110,04-08-2023 16:55,15,56,27.456789,,0,4,0,0,,
1691168170,04-08-2023 16:56,15,53,30.66817,29.66817,14,0,31,59,20,50
1691168230,04-08-2023 16:57,15,53,30.98008,29.98008,14,4,31,60,19,47
1691168290,04-08-2023 16:58,15,53,31.63021,30.63021,14,4,32,61,21,53
1691168350,04-08-2023 16:59,15,55,37.361423,36.361423,14,4,37,73,26,65
1691168410,04-08-2023 17:00,15,56,29.676355,28.676355,14,0,30,57,19,47
1691168470,04-08-2023 17:01,14,56,36.569702,35.569702,13,4,37,71,24,59
1691168530,04-08-2023 17:02,14,55,36.12172,35.12172,13,4,36,70,27,68
1691168590,04-08-2023 17:03,14,54,39.697105,38.697105,13,4,40,77,27,67
1691168650,04-08-2023 17:04,15,52,38.870735,37.870735,14,4,39,76,26,66
1691168710,04-08-2023 17:05,14,50,40.963615,39.963615,0,4,41,80,28,69
1691168770,04-08-2023 17:06,14,48,33.679363,32.679363,13,4,34,65,21,52
1691168830,04-08-2023 17:07,15,47,36.07873,35.07873,14,4,36,70,25,62
1691168890,04-08-2023 17:08,14,49,35.577396,34.577396,13,4,36,69,26,65
1691168950,04-08-2023 17:09,14,50,34.64206,33.64206,13,4,35,67,23,58
1691169010,04-08-2023 17:10,13,50,35.345678,,13,0,0,0,,
1691169070,04-08-2023 17:11,13,50,36.75803,35.75803,13,4,37,72,25,63
1691169130,04-08-2023 17:12,13,51,38.396606,37.396606,13,4,38,75,27,69
1691169190,04-08-2023 17:13,13,51,36.763924,35.763924,13,4,37,72,24,61
1691169250,04-08-2023 17:14,13,50,31.623768,30.623768,0,4,32,61,21,52
1691169310,04-08-2023 17:15,14,49,33.44061,32.44061,13,4,33,65,21,52
1691169371,04-08-2023 17:16,14,51,38.406036,37.406036,13,4,38,75,27,67
1691169431,04-08-2023 17:17,13,50,35.84015,34.84015,13,4,36,70,25,63
1691169491,04-08-2023 17:18,13,51,27.917576,26.917576,13,4,28,54,18,44
1691169551,04-08-2023 17:19,13,51,28.725086,27.725086,13,4,29,55,17,43
1691169611,04-08-2023 17:20,13,50,28.346892,,13,0,0,0,,
1691169671,04-08-2023 17:21,13,48,29.514841,28.514841,13,4,30,57,21,52
1691169731,04-08-2023 17:22,14,49,24.944973,23.944973,13,4,25,48,15,37
1691169791,04-08-2023 17:23,14,47,30.427742,29.427742,13,4,30,59,20,50
1691169851,04-08-2023 17:24,14,48,31.3456782,29.207003,13,4,0,58,19,47
1691169910,04-08-2023 17:25,13,50,32.242104,31.242102,12,4,32,62,20,51
1691169970,04-08-2023 17:26,13,51,27.695208,26.695208,13,4,28,53,18,46
1691170030,04-08-2023 17:27,12,52,30.70877,29.70877,12,4,31,59,19,48
1691170090,04-08-2023 17:28,12,56,25.886124,24.886124,12,4,26,50,17,42
1691170150,04-08-2023 17:29,12,59,30.724888,29.724888,12,5,31,59,21,51
1691170210,04-08-2023 17:30,12,61,27.655998,26.655998,12,5,28,53,17,43
1691170270,04-08-2023 17:31,12,62,26.772387,25.772387,12,5,27,52,16,40
1691170330,04-08-2023 17:32,12,65,25.511774,24.511774,12,5,26,49,18,44
1691170390,04-08-2023 17:33,12,67,29.916132,28.916132,11,5,30,58,20,49
1691170450,04-08-2023 17:34,12,71,28.03783,27.03783,12,6,28,54,17,43
1691170510,04-08-2023 17:35,11,73,29.549156,28.549156,10,6,30,57,19,47
1691170570,04-08-2023 17:36,10,76,27.228941,26.228941,9,6,27,52,18,45
1691170630,04-08-2023 17:37,9,74,28.465973,27.465973,8,6,28,55,18,45
1691170690,04-08-2023 17:38,11,72,24.370827,23.370827,10,6,24,47,18,44
1691170750,04-08-2023 17:39,10,71,26.345678,,9,6,0,0,21,53
1691170810,04-08-2023 17:40,10,69,30.001019,29.001019,9,6,30,58,20,50
1691170870,04-08-2023 17:41,10,69,31.156467,30.156467,9,6,31,60,21,53
1691170930,04-08-2023 17:42,9,69,31.36024,30.36024,8,6,31,61,20,51
1691170990,04-08-2023 17:43,10,69,32.284256,31.284258,9,6,32,63,23,57
1691171050,04-08-2023 17:44,10,70,27.213293,26.213293,9,6,27,52,16,40
1691171110,04-08-2023 17:45,11,68,30.345678,,10,0,0,0,,
1691171170,04-08-2023 17:46,11,67,32.20755,31.20755,10,5,32,62,21,53
1691171230,04-08-2023 17:47,11,69,30.65118,29.65118,10,6,31,59,21,53
1691171290,04-08-2023 17:48,11,66,27.464228,26.464228,10,5,27,53,17,41
1691171350,04-08-2023 17:49,11,65,26.345678,,10,5,0,0,19,47
1691171410,04-08-2023 17:50,11,69,25.640312,24.640312,10,6,26,49,16,40
1691171470,04-08-2023 17:51,9,75,24.45678,,8,6,0,0,,
1691171530,04-08-2023 17:52,9,76,23.755154,22.755154,8,6,24,46,16,40
1691171590,04-08-2023 17:53,11,81,19.217434,18.217434,10,6,19,36,7,18
1691171650,04-08-2023 17:54,11,75,21.59011,20.59011,10,6,22,41,13,34
1691171710,04-08-2023 17:55,11,72,26.92346,25.92346,10,6,27,52,16,40
1691171770,04-08-2023 17:56,10,72,28.488495,27.488495,9,6,28,55,19,48
1691171830,04-08-2023 17:57,11,68,31.060741,30.060741,10,5,31,60,21,52
1691171890,04-08-2023 17:58,10,65,28.322857,27.322857,9,5,28,55,18,46
1691171950,04-08-2023 17:59,11,63,27.5322,26.5322,10,5,28,53,17,42
1691172010,04-08-2023 18:00,11,61,23.681683,22.681683,10,5,24,45,13,32
1691172070,04-08-2023 18:01,11,61,28.020603,27.020603,10,5,28,54,18,44
1691172130,04-08-2023 18:02,11,60,28.346039,27.346039,10,5,28,55,18,45
1691172190,04-08-2023 18:03,11,60,25.898834,24.898834,10,5,26,50,15,38
1691172250,04-08-2023 18:04,11,59,21.636475,20.636475,10,5,22,41,14,35
1691172310,04-08-2023 18:05,11,59,26.883776,25.883776,10,5,27,52,17,41
1691172370,04-08-2023 18:06,11,59,26.789604,25.789604,10,5,27,52,16,39
1691172430,04-08-2023 18:07,11,62,27.941296,26.941296,10,5,28,54,17,41
1691172490,04-08-2023 18:08,12,63,27.232029,26.232029,11,5,27,52,16,39
1691172550,04-08-2023 18:09,12,70,23.687178,22.687178,11,6,24,45,14,34
1691172610,04-08-2023 18:10,12,77,23.70372,22.70372,11,6,24,45,14,34
1691172670,04-08-2023 18:11,12,83,24.151333,23.151333,11,7,24,46,13,33
1691172730,04-08-2023 18:12,12,86,24.28683,23.28683,11,7,24,47,15,37
1691172790,04-08-2023 18:13,12,89,28.263105,27.263105,12,7,28,55,18,45
1691172850,04-08-2023 18:14,12,89,22.465332,21.465332,12,7,22,43,15,38
1691172910,04-08-2023 18:15,15,89,24.49662,23.49662,14,7,24,47,18,45
1691172970,04-08-2023 18:16,16,89,29.89088,28.89088,15,7,30,58,19,48
1691173030,04-08-2023 18:17,17,86,28.118639,27.118639,16,7,28,54,17,42
1691173090,04-08-2023 18:18,17,86,26.456789,,16,0,0,0,,
1691173150,04-08-2023 18:19,17,86,25.123161,24.123161,16,7,25,48,14,35
1691173210,04-08-2023 18:20,19,88,24.467594,23.467594,18,7,24,47,15,39
1691173270,04-08-2023 18:21,18,91,25.344215,24.344215,17,7,25,49,14,36
1691173330,04-08-2023 18:22,19,93,22.35272,21.35272,18,7,22,43,14,35
1691173390,04-08-2023 18:23,18,92,23.88303,22.88303,17,7,24,46,14,34
1691173450,04-08-2023 18:24,18,93,26.557617,25.557617,17,7,27,51,16,41
1691173510,04-08-2023 18:25,18,89,25.343893,24.343893,17,7,25,49,16,40
1691173570,04-08-2023 18:26,18,83,27.013401,26.013401,17,7,27,52,16,39
1691173630,04-08-2023 18:27,18,81,23.062492,22.062492,17,6,23,44,14,36
1691173690,04-08-2023 18:28,19,77,24.86974,23.86974,18,6,25,48,14,34
1691173750,04-08-2023 18:29,20,73,25.45826,24.45826,18,6,25,49,16,39
1691173810,04-08-2023 18:30,21,76,26.168118,25.168118,19,6,26,50,16,40
1691173870,04-08-2023 18:31,21,80,23.53341,22.53341,19,6,24,45,16,39
1691173930,04-08-2023 18:32,19,84,26.205582,25.205582,18,7,26,50,16,40
1691173990,04-08-2023 18:33,19,86,28.537495,27.537495,18,7,29,55,17,43
1691174051,04-08-2023 18:34,19,83,24.614235,23.614235,18,7,25,47,15,37
1691174111,04-08-2023 18:35,19,80,27.514984,26.514984,18,0,28,53,19,47
1691174170,04-08-2023 18:36,20,75,28.476978,27.476978,19,6,28,55,18,45
1691174230,04-08-2023 18:37,20,73,24.650599,23.650599,19,6,25,47,14,35
1691174290,04-08-2023 18:38,20,71,21.497822,20.497822,19,6,21,41,15,37
1691174350,04-08-2023 18:39,21,73,26.68231,25.68231,19,6,27,51,18,46
1691174410,04-08-2023 18:40,21,79,28.345678,,20,0,0,0,,
1691174470,04-08-2023 18:41,21,83,31.878666,30.878666,19,7,32,62,20,51
1691174530,04-08-2023 18:42,20,80,27.051926,26.051926,19,0,27,52,15,39
1691174590,04-08-2023 18:43,20,78,24.206669,23.206669,19,6,24,46,16,39
1691174650,04-08-2023 18:44,20,74,24.935036,23.935036,19,6,25,48,17,42
1691174710,04-08-2023 18:45,21,72,28.011726,27.011726,19,6,28,54,17,42
1691174770,04-08-2023 18:46,18,72,24.919556,23.919556,17,6,25,48,19,46
1691174830,04-08-2023 18:47,18,75,29.464382,28.464382,17,6,29,57,18,44
1691174890,04-08-2023 18:48,18,78,27.035297,26.035297,0,6,27,52,17,42
1691174950,04-08-2023 18:49,17,81,18.812717,17.812717,16,6,19,36,13,32
1691175010,04-08-2023 18:50,17,79,20.072716,19.072716,16,6,20,38,15,39
1691175070,04-08-2023 18:51,16,74,23.456789,,15,6,0,0,,
1691175130,04-08-2023 18:52,18,70,25.779053,24.779053,17,6,26,50,15,36
1691175190,04-08-2023 18:53,17,69,35.524353,34.524353,16,6,36,69,24,60
1691175250,04-08-2023 18:54,18,66,25.00616,24.00616,17,5,25,48,16,39
1691175310,04-08-2023 18:55,18,69,26.256233,25.256233,17,6,26,51,15,38
1691175370,04-08-2023 18:56,19,74,28.829342,27.829342,0,6,29,56,18,44
1691175430,04-08-2023 18:57,20,78,25.407822,24.407822,19,6,25,49,15,38
1691175490,04-08-2023 18:58,20,80,21.082655,20.082655,19,6,21,40,12,30
1691175550,04-08-2023 18:59,20,76,27.507698,26.507698,19,6,28,53,17,41
1691175610,04-08-2023 19:00,19,77,19.528461,18.528461,18,6,20,37,10,24
1691175670,04-08-2023 19:01,19,73,25.691113,24.691113,18,6,26,49,15,38
1691175730,04-08-2023 19:02,20,70,28.951942,27.951942,19,6,29,56,18,46
1691175790,04-08-2023 19:03,20,65,17.162136,16.162136,19,5,17,32,15,36
1691175850,04-08-2023 19:04,20,66,22.04875,21.04875,19,5,22,42,15,38
1691175910,04-08-2023 19:05,20,72,24.503283,23.503283,19,6,25,47,14,36
1691175970,04-08-2023 19:06,21,76,25.620682,24.620682,0,0,26,49,15,37
1691176030,04-08-2023 19:07,22,78,22.32183,21.32183,21,6,22,43,12,30
1691176090,04-08-2023 19:08,22,79,18.050636,17.050636,20,6,18,34,9,23
1691176150,04-08-2023 19:09,22,79,24.312912,23.312912,20,6,24,47,13,33
1691176210,04-08-2023 19:10,22,76,26.111439,25.111439,20,6,26,50,15,37
1691176270,04-08-2023 19:11,22,73,23.567893,,20,6,0,0,,
1691176330,04-08-2023 19:12,22,72,21.106903,20.106903,22,6,21,40,11,28
1691176390,04-08-2023 19:13,22,73,22.050446,21.050446,22,6,22,42,10,26
1691176450,04-08-2023 19:14,22,78,24.343666,23.343666,22,6,24,47,14,35
1691176510,04-08-2023 19:15,22,79,23.291042,22.291042,22,6,23,45,12,30
1691176570,04-08-2023 19:16,22,82,26.429274,25.429274,0,7,26,51,16,40
1691176630,04-08-2023 19:17,22,80,26.876433,,20,0,0,0,,
1691176690,04-08-2023 19:18,22,78,28.345566,,20,6,0,0,,
1691176750,04-08-2023 19:19,21,77,29.686361,28.686361,19,6,30,57,18,46
1691176810,04-08-2023 19:20,22,77,21.409824,20.409824,20,6,21,41,14,35
1691176870,04-08-2023 19:21,22,75,27.161606,26.161606,20,0,27,52,19,48
1691176930,04-08-2023 19:22,22,76,25.592289,24.592289,20,6,26,49,14,34
1691176990,04-08-2023 19:23,22,78,23.479668,22.479668,20,6,23,45,15,38
1691177050,04-08-2023 19:24,22,80,23.762897,22.762897,20,6,24,46,13,32
1691177110,04-08-2023 19:25,19,84,19.690786,18.690786,18,7,20,37,9,23
1691177170,04-08-2023 19:26,17,88,26.662102,25.662102,0,7,27,51,15,36
1691177230,04-08-2023 19:27,15,91,20.38948,19.38948,15,7,20,39,12,30
1691177290,04-08-2023 19:28,15,88,26.934803,25.934803,15,7,27,52,17,41
1691177350,04-08-2023 19:29,15,88,18.95993,17.95993,15,7,19,36,12,30
1691177410,04-08-2023 19:30,15,88,28.76926,27.76926,15,7,29,56,17,43
1691177470,04-08-2023 19:31,16,92,26.753662,25.753662,15,7,27,52,15,38
1691177530,04-08-2023 19:32,15,92,26.664703,25.664703,15,7,27,51,14,36
1691177590,04-08-2023 19:33,15,96,28.796764,27.796764,15,8,29,56,18,45
1691177650,04-08-2023 19:34,15,93,25.906147,24.906147,15,7,26,50,15,37
1691177710,04-08-2023 19:35,16,90,10.859373,9.859373,15,7,11,20,8,20
1691177770,04-08-2023 19:36,14,86,18.038792,17.038792,0,7,18,34,9,24
1691177830,04-08-2023 19:37,13,90,16.688913,15.688913,13,7,17,31,11,29
1691177890,04-08-2023 19:38,13,92,18.38697,17.38697,12,7,18,35,14,36
1691177951,04-08-2023 19:39,13,93,19.596771,18.596771,12,7,20,37,12,29
1691178011,04-08-2023 19:40,13,93,22.313465,21.313465,12,7,22,43,13,33
1691178071,04-08-2023 19:41,13,90,24.796272,23.796272,12,7,25,48,14,34
1691178131,04-08-2023 19:42,12,88,13.960964,12.960964,11,7,14,26,12,30
1691178191,04-08-2023 19:43,13,88,24.645376,23.645376,12,7,25,47,15,38
1691178251,04-08-2023 19:44,13,89,26.64567,,12,0,0,0,,
1691178311,04-08-2023 19:45,13,90,26.72563,25.72563,12,7,27,51,16,40
1691178370,04-08-2023 19:46,13,93,20.690605,19.690605,12,7,21,39,12,30
1691178430,04-08-2023 19:47,13,92,15.735877,14.735877,12,7,16,29,12,29
1691178490,04-08-2023 19:48,13,90,23.32394,22.32394,12,7,23,45,11,28
1691178550,04-08-2023 19:49,13,86,12.33148,11.33148,12,7,12,23,8,19
1691178610,04-08-2023 19:50,14,84,20.504955,19.504955,13,7,21,39,10,25
1691178670,04-08-2023 19:51,14,87,21.500332,20.500332,13,7,22,41,14,36
1691178730,04-08-2023 19:52,13,89,14.460837,13.460837,12,7,14,27,9,23
1691178790,04-08-2023 19:53,13,92,11.349219,10.349219,0,7,11,21,8,21
1691178850,04-08-2023 19:54,13,92,23.827671,22.827671,12,7,24,46,14,34
1691178910,04-08-2023 19:55,13,88,,,12,0,0,0,,
1691178970,04-08-2023 19:56,12,86,19.130672,18.130672,11,7,19,36,11,28
1691179030,04-08-2023 19:57,12,86,25.63401,24.63401,11,7,26,49,15,38
1691179090,04-08-2023 19:58,13,87,17.315277,16.315277,12,7,17,33,12,31
1691179150,04-08-2023 19:59,13,90,18.971899,17.971899,12,7,19,36,12,29
1691179210,04-08-2023 20:00,13,91,13.636719,12.636719,12,7,14,25,8,19
1691179270,04-08-2023 20:01,12,93,26.265434,25.265434,11,7,26,51,16,39
1691179330,04-08-2023 20:02,12,95,23.080284,22.080284,11,8,23,44,12,30
1691179390,04-08-2023 20:03,12,91,22.89013,21.89013,11,7,23,44,12,30
1691179450,04-08-2023 20:04,12,91,23.949627,22.949627,11,7,24,46,12,31
1691179510,04-08-2023 20:05,13,88,23.329632,22.329632,12,7,23,45,12,30
1691179570,04-08-2023 20:06,12,84,20.342537,19.342537,11,7,20,39,14,36
1691179630,04-08-2023 20:07,16,83,24.143047,23.143047,15,7,24,46,16,39
1691179690,04-08-2023 20:08,16,82,18.89771,17.89771,15,7,19,36,11,28
1691179750,04-08-2023 20:09,15,82,19.49983,18.49983,15,7,19,37,11,28
1691179810,04-08-2023 20:10,15,78,24.017124,23.017124,15,6,24,46,15,37
1691179870,04-08-2023 20:11,15,77,25.473354,24.473354,15,6,25,49,15,39
1691179930,04-08-2023 20:12,15,77,28.013737,27.013737,14,6,28,54,17,43
1691179990,04-08-2023 20:13,15,79,17.86959,16.86959,14,6,18,34,12,31
1691180050,04-08-2023 20:14,15,82,27.220219,26.220219,14,7,27,52,15,38
1691180110,04-08-2023 20:15,15,81,23.445963,22.445963,14,6,23,45,13,33
1691180170,04-08-2023 20:16,15,81,22.517502,21.517502,14,6,23,43,12,31
1691180230,04-08-2023 20:17,15,79,26.302172,25.302172,14,6,26,51,17,42
1691180290,04-08-2023 20:18,15,79,17.096878,16.096878,14,6,17,32,13,32
1691180350,04-08-2023 20:19,15,78,19.760048,18.760048,15,6,20,38,9,22
1691180410,04-08-2023 20:20,15,76,26.604633,25.604633,14,6,27,51,16,39
1691180470,04-08-2023 20:21,15,82,30.407171,29.407171,14,7,30,59,18,44
1691180530,04-08-2023 20:22,15,82,25.542027,24.542027,14,7,26,49,15,37
1691180590,04-08-2023 20:23,15,83,20.083387,19.083387,14,7,20,38,15,37
1691180650,04-08-2023 20:24,14,80,30.728573,29.728573,13,6,31,59,20,51
1691180710,04-08-2023 20:25,14,78,21.458351,20.458351,13,6,21,41,13,33
1691180770,04-08-2023 20:26,15,77,22.515467,21.515467,14,6,23,43,14,36
1691180830,04-08-2023 20:27,15,78,22.729336,21.729336,14,6,23,43,12,31
1691180890,04-08-2023 20:28,15,79,22.101871,21.101871,14,6,22,42,14,35
1691180950,04-08-2023 20:29,15,79,21.31358,20.31358,14,6,21,41,12,31
1691181010,04-08-2023 20:30,15,79,24.182205,23.182205,14,6,24,46,14,34
1691181070,04-08-2023 20:31,15,78,22.55001,21.55001,14,6,23,43,12,30
1691181130,04-08-2023 20:32,15,76,28.625137,27.625137,14,6,29,55,17,42
1691181190,04-08-2023 20:33,15,79,24.209232,23.209232,14,6,24,46,14,36
1691181250,04-08-2023 20:34,15,80,22.398207,21.398207,14,6,22,43,12,30
1691181310,04-08-2023 20:35,15,82,27.135693,26.135693,14,7,27,52,16,41
1691181370,04-08-2023 20:36,15,82,24.264175,23.264175,14,7,24,47,15,38
1691181430,04-08-2023 20:37,12,79,27.088093,26.088093,12,6,27,52,18,45
1691181490,04-08-2023 20:38,11,80,20.575974,19.575974,10,6,21,39,13,33
1691181550,04-08-2023 20:39,13,78,19.26601,18.26601,12,6,19,37,11,27
1691181610,04-08-2023 20:40,12,80,25.557438,24.557438,11,6,26,49,15,38
1691181670,04-08-2023 20:41,13,81,24.37622,23.37622,12,6,24,47,15,37
1691181730,04-08-2023 20:42,13,82,18.081959,17.081959,12,7,18,34,11,27
1691181790,04-08-2023 20:43,12,79,23.149998,22.149998,11,6,23,44,15,38
1691181850,04-08-2023 20:44,12,79,22.404406,21.404406,11,6,22,43,15,38
1691181910,04-08-2023 20:45,12,77,25.345144,24.345144,11,6,25,49,15,38
1691181970,04-08-2023 20:46,13,77,24.428623,23.428623,12,6,24,47,14,34
1691182030,04-08-2023 20:47,13,78,28.877758,27.877758,12,6,29,56,18,46
1691182090,04-08-2023 20:48,13,77,22.951725,21.951725,12,6,23,44,14,34
1691182150,04-08-2023 20:49,13,79,20.021702,19.021702,12,6,20,38,10,25
1691182210,04-08-2023 20:50,13,79,20.972038,19.972038,12,6,21,40,11,28
1691182270,04-08-2023 20:51,13,78,28.079697,27.079697,12,6,28,54,18,45
1691182330,04-08-2023 20:52,13,77,27.618286,26.618286,12,6,28,53,17,44
1691182390,04-08-2023 20:53,13,78,26.560678,25.560678,12,6,27,51,15,38
1691182450,04-08-2023 20:54,13,77,25.31985,24.31985,12,6,25,49,16,40
1691182510,04-08-2023 20:55,13,78,22.60774,21.60774,12,6,23,43,14,34
